CHR	START	END	ID	LENGTH
10	77974400	77974765	chr10:77974400-77974765	366
10	78047225	78047705	chr10:78047225-78047705	481
10	78312696	78312928	chr10:78312696-78312928	233
10	78353439	78353671	chr10:78353439-78353671	233
10	78471189	78471540	chr10:78471189-78471540	352
10	78521167	78521399	chr10:78521167-78521399	233
10	78657518	78657951	chr10:78657518-78657951	434
10	78664910	78665292	chr10:78664910-78665292	383
10	78772250	78772500	chr10:78772250-78772500	251
10	78973818	78974221	chr10:78973818-78974221	404
10	78974752	78975174	chr10:78974752-78975174	423
10	79066394	79066679	chr10:79066394-79066679	286
10	79067150	79067451	chr10:79067150-79067451	302
10	79069174	79069411	chr10:79069174-79069411	238
10	79105473	79105852	chr10:79105473-79105852	380
10	79146923	79147270	chr10:79146923-79147270	348
10	79155632	79155895	chr10:79155632-79155895	264
10	79195426	79195897	chr10:79195426-79195897	472
10	79196827	79197297	chr10:79196827-79197297	471
10	79202520	79202940	chr10:79202520-79202940	421
10	79274611	79275022	chr10:79274611-79275022	412
10	79292954	79293405	chr10:79292954-79293405	452
10	79374457	79374993	chr10:79374457-79374993	537
10	79390613	79390961	chr10:79390613-79390961	349
10	79400388	79400878	chr10:79400388-79400878	491
10	79438378	79438803	chr10:79438378-79438803	426
10	79467420	79467914	chr10:79467420-79467914	495
10	79487570	79488017	chr10:79487570-79488017	448
10	79562076	79562530	chr10:79562076-79562530	455
10	79608778	79609175	chr10:79608778-79609175	398
10	79929346	79929908	chr10:79929346-79929908	563
10	80046824	80047323	chr10:80046824-80047323	500
10	80058819	80059206	chr10:80058819-80059206	388
10	80207394	80207672	chr10:80207394-80207672	279
10	80260568	80261102	chr10:80260568-80261102	535
10	80378225	80378501	chr10:80378225-80378501	277
10	80383000	80383362	chr10:80383000-80383362	363
10	80408195	80408451	chr10:80408195-80408451	257
10	80444591	80445104	chr10:80444591-80445104	514
10	80535741	80536288	chr10:80535741-80536288	548
10	80596663	80597031	chr10:80596663-80597031	369
10	80599431	80599743	chr10:80599431-80599743	313
10	80662565	80663045	chr10:80662565-80663045	481
10	80664032	80664446	chr10:80664032-80664446	415
10	80699419	80699946	chr10:80699419-80699946	528
10	80924304	80924775	chr10:80924304-80924775	472
10	80945287	80945630	chr10:80945287-80945630	344
10	81019137	81019506	chr10:81019137-81019506	370
10	82796516	82796868	chr10:82796516-82796868	353
10	82969521	82969804	chr10:82969521-82969804	284
10	83871429	83871968	chr10:83871429-83871968	540
10	83917480	83917773	chr10:83917480-83917773	294
10	84008812	84009158	chr10:84008812-84009158	347
10	84026778	84027206	chr10:84026778-84027206	429
10	84076617	84076891	chr10:84076617-84076891	275
10	84097851	84098225	chr10:84097851-84098225	375
10	84139373	84139792	chr10:84139373-84139792	420
10	84147979	84148391	chr10:84147979-84148391	413
10	84205606	84206028	chr10:84205606-84206028	423
10	84257019	84257417	chr10:84257019-84257417	399
10	84264500	84265047	chr10:84264500-84265047	548
10	84352236	84352673	chr10:84352236-84352673	438
10	84374856	84375344	chr10:84374856-84375344	489
10	84429899	84430305	chr10:84429899-84430305	407
10	84537372	84537849	chr10:84537372-84537849	478
10	84540442	84540913	chr10:84540442-84540913	472
10	84574137	84574396	chr10:84574137-84574396	260
10	84665831	84666241	chr10:84665831-84666241	411
10	84715874	84716215	chr10:84715874-84716215	342
10	84743501	84743893	chr10:84743501-84743893	393
10	84783284	84783695	chr10:84783284-84783695	412
10	84927687	84927919	chr10:84927687-84927919	233
10	85548028	85548373	chr10:85548028-85548373	346
10	85613126	85613358	chr10:85613126-85613358	233
10	85786360	85786660	chr10:85786360-85786660	301
10	85792182	85792527	chr10:85792182-85792527	346
10	85995756	85996083	chr10:85995756-85996083	328
10	86103342	86103574	chr10:86103342-86103574	233
10	86139088	86139405	chr10:86139088-86139405	318
10	86363151	86363504	chr10:86363151-86363504	354
10	86377154	86377670	chr10:86377154-86377670	517
10	86399729	86400254	chr10:86399729-86400254	526
10	86585377	86585946	chr10:86585377-86585946	570
10	86632149	86632523	chr10:86632149-86632523	375
10	86684237	86684598	chr10:86684237-86684598	362
10	86693704	86694219	chr10:86693704-86694219	516
10	86711020	86711475	chr10:86711020-86711475	456
10	86945606	86945850	chr10:86945606-86945850	245
10	86960384	86960835	chr10:86960384-86960835	452
10	86966482	86966970	chr10:86966482-86966970	489
10	86971752	86971984	chr10:86971752-86971984	233
10	87505244	87505696	chr10:87505244-87505696	453
10	87533549	87534014	chr10:87533549-87534014	466
10	87656434	87656919	chr10:87656434-87656919	486
10	87735108	87735633	chr10:87735108-87735633	526
10	87771875	87772318	chr10:87771875-87772318	444
10	87850694	87851199	chr10:87850694-87851199	506
10	87860223	87860509	chr10:87860223-87860509	287
10	88114350	88114734	chr10:88114350-88114734	385
10	88553176	88553582	chr10:88553176-88553582	407
10	88565132	88565453	chr10:88565132-88565453	322
10	88687826	88688315	chr10:88687826-88688315	490
10	88810278	88810665	chr10:88810278-88810665	388
10	88835573	88836099	chr10:88835573-88836099	527
10	88880309	88880562	chr10:88880309-88880562	254
10	88932663	88933078	chr10:88932663-88933078	416
10	88934762	88935202	chr10:88934762-88935202	441
10	88935346	88935693	chr10:88935346-88935693	348
10	88951458	88951922	chr10:88951458-88951922	465
10	88986885	88987368	chr10:88986885-88987368	484
10	89029746	89030259	chr10:89029746-89030259	514
10	89213275	89213600	chr10:89213275-89213600	326
10	89216923	89217373	chr10:89216923-89217373	451
10	89217654	89218185	chr10:89217654-89218185	532
10	89225185	89225453	chr10:89225185-89225453	269
10	89260240	89260804	chr10:89260240-89260804	565
10	89283695	89283938	chr10:89283695-89283938	244
10	89293536	89293803	chr10:89293536-89293803	268
10	89369490	89369877	chr10:89369490-89369877	388
10	89389220	89389762	chr10:89389220-89389762	543
10	89414573	89414805	chr10:89414573-89414805	233
10	89414957	89415438	chr10:89414957-89415438	482
10	89419562	89419910	chr10:89419562-89419910	349
10	89426189	89426673	chr10:89426189-89426673	485
10	89466527	89466869	chr10:89466527-89466869	343
10	89535520	89535793	chr10:89535520-89535793	274
10	89563850	89564306	chr10:89563850-89564306	457
10	89701167	89701708	chr10:89701167-89701708	542
10	89793573	89794068	chr10:89793573-89794068	496
10	90148503	90148735	chr10:90148503-90148735	233
10	90751395	90751851	chr10:90751395-90751851	457
10	90787865	90788294	chr10:90787865-90788294	430
10	90857591	90858024	chr10:90857591-90858024	434
10	90862942	90863286	chr10:90862942-90863286	345
10	90871178	90871612	chr10:90871178-90871612	435
10	90880053	90880482	chr10:90880053-90880482	430
10	90911529	90911996	chr10:90911529-90911996	468
10	91006134	91006657	chr10:91006134-91006657	524
10	91043299	91043599	chr10:91043299-91043599	301
10	91163640	91163905	chr10:91163640-91163905	266
10	91220601	91220897	chr10:91220601-91220897	297
10	91251424	91251900	chr10:91251424-91251900	477
10	91298195	91298670	chr10:91298195-91298670	476
10	91370050	91370295	chr10:91370050-91370295	246
10	91409178	91409410	chr10:91409178-91409410	233
10	91410305	91410806	chr10:91410305-91410806	502
10	91493214	91493722	chr10:91493214-91493722	509
10	91551811	91552233	chr10:91551811-91552233	423
10	91552701	91553079	chr10:91552701-91553079	379
10	91604427	91604806	chr10:91604427-91604806	380
10	91635347	91635800	chr10:91635347-91635800	454
10	91694250	91694523	chr10:91694250-91694523	274
10	91758578	91758983	chr10:91758578-91758983	406
10	91856678	91856946	chr10:91856678-91856946	269
10	91908671	91909000	chr10:91908671-91909000	330
10	91912858	91913167	chr10:91912858-91913167	310
10	91923731	91924036	chr10:91923731-91924036	306
10	92420102	92420430	chr10:92420102-92420430	329
10	92434998	92435392	chr10:92434998-92435392	395
10	92590679	92591040	chr10:92590679-92591040	362
10	92644532	92644871	chr10:92644532-92644871	340
10	92757058	92757373	chr10:92757058-92757373	316
10	92843048	92843492	chr10:92843048-92843492	445
10	92880265	92880665	chr10:92880265-92880665	401
10	92884816	92885280	chr10:92884816-92885280	465
10	92914400	92914873	chr10:92914400-92914873	474
10	92965181	92965617	chr10:92965181-92965617	437
10	93006400	93006882	chr10:93006400-93006882	483
10	93062587	93062946	chr10:93062587-93062946	360
10	93080191	93080685	chr10:93080191-93080685	495
10	93115606	93116053	chr10:93115606-93116053	448
10	93289004	93289480	chr10:93289004-93289480	477
10	93352552	93353117	chr10:93352552-93353117	566
10	93376276	93376788	chr10:93376276-93376788	513
10	93386844	93387076	chr10:93386844-93387076	233
10	93511277	93511700	chr10:93511277-93511700	424
10	93541946	93542496	chr10:93541946-93542496	551
10	93554693	93555155	chr10:93554693-93555155	463
10	93680434	93680720	chr10:93680434-93680720	287
10	93702241	93702651	chr10:93702241-93702651	411
10	93746878	93747110	chr10:93746878-93747110	233
10	93813545	93813868	chr10:93813545-93813868	324
10	93816140	93816580	chr10:93816140-93816580	441
10	93859145	93859538	chr10:93859145-93859538	394
10	93916528	93916937	chr10:93916528-93916937	410
10	93921406	93921638	chr10:93921406-93921638	233
10	94076223	94076771	chr10:94076223-94076771	549
10	94225660	94225918	chr10:94225660-94225918	259
10	94280003	94280499	chr10:94280003-94280499	497
10	94320213	94320720	chr10:94320213-94320720	508
10	94362834	94363400	chr10:94362834-94363400	567
10	94444278	94444700	chr10:94444278-94444700	423
10	94629965	94630398	chr10:94629965-94630398	434
10	95132897	95133419	chr10:95132897-95133419	523
10	95243069	95243417	chr10:95243069-95243417	349
10	95246444	95246990	chr10:95246444-95246990	547
10	95290792	95291054	chr10:95290792-95291054	263
10	95327535	95327819	chr10:95327535-95327819	285
10	95363284	95363874	chr10:95363284-95363874	591
10	95374515	95375028	chr10:95374515-95375028	514
10	95430255	95430777	chr10:95430255-95430777	523
10	95445806	95446342	chr10:95445806-95446342	537
10	95456607	95456868	chr10:95456607-95456868	262
10	95467217	95467491	chr10:95467217-95467491	275
10	95479845	95480286	chr10:95479845-95480286	442
10	95601077	95601618	chr10:95601077-95601618	542
10	95841859	95842326	chr10:95841859-95842326	468
10	95865195	95865640	chr10:95865195-95865640	446
10	95907039	95907328	chr10:95907039-95907328	290
10	95907467	95907779	chr10:95907467-95907779	313
10	96017161	96017643	chr10:96017161-96017643	483
10	96043259	96043773	chr10:96043259-96043773	515
10	96229469	96229949	chr10:96229469-96229949	481
10	96293200	96293766	chr10:96293200-96293766	567
10	96334799	96335334	chr10:96334799-96335334	536
10	96340300	96340686	chr10:96340300-96340686	387
10	96370515	96370938	chr10:96370515-96370938	424
10	96375198	96375737	chr10:96375198-96375737	540
10	96395797	96396366	chr10:96395797-96396366	570
10	96470159	96470460	chr10:96470159-96470460	302
10	96511211	96511586	chr10:96511211-96511586	376
10	96513617	96514142	chr10:96513617-96514142	526
10	96556049	96556403	chr10:96556049-96556403	355
10	96719850	96720187	chr10:96719850-96720187	338
10	96744023	96744330	chr10:96744023-96744330	308
10	96765582	96766036	chr10:96765582-96766036	455
10	96830490	96831057	chr10:96830490-96831057	568
10	96910464	96910883	chr10:96910464-96910883	420
10	97025612	97026053	chr10:97025612-97026053	442
10	97072753	97073296	chr10:97072753-97073296	544
10	97081614	97082007	chr10:97081614-97082007	394
10	97179946	97180239	chr10:97179946-97180239	294
10	97196450	97197021	chr10:97196450-97197021	572
10	97210390	97210976	chr10:97210390-97210976	587
10	97234423	97234804	chr10:97234423-97234804	382
10	97278297	97278884	chr10:97278297-97278884	588
10	97320063	97320338	chr10:97320063-97320338	276
10	97355650	97356064	chr10:97355650-97356064	415
10	97425976	97426286	chr10:97425976-97426286	311
10	97445777	97446059	chr10:97445777-97446059	283
10	97463496	97464002	chr10:97463496-97464002	507
10	97534764	97535163	chr10:97534764-97535163	400
10	97553464	97554024	chr10:97553464-97554024	561
10	97572161	97572681	chr10:97572161-97572681	521
10	97612460	97612860	chr10:97612460-97612860	401
10	97633954	97634236	chr10:97633954-97634236	283
10	97685428	97685914	chr10:97685428-97685914	487
10	97731708	97732216	chr10:97731708-97732216	509
10	97759375	97759889	chr10:97759375-97759889	515
10	97791900	97792415	chr10:97791900-97792415	516
10	97869372	97869855	chr10:97869372-97869855	484
10	97914609	97915182	chr10:97914609-97915182	574
10	98028167	98028614	chr10:98028167-98028614	448
10	98041431	98041845	chr10:98041431-98041845	415
10	98045750	98046210	chr10:98045750-98046210	461
10	98170480	98171014	chr10:98170480-98171014	535
10	98242767	98243201	chr10:98242767-98243201	435
10	98262528	98262937	chr10:98262528-98262937	410
10	98309450	98310022	chr10:98309450-98310022	573
10	98425657	98426071	chr10:98425657-98426071	415
10	98467349	98467844	chr10:98467349-98467844	496
10	98664373	98664843	chr10:98664373-98664843	471
10	98748340	98748666	chr10:98748340-98748666	327
10	98790818	98791186	chr10:98790818-98791186	369
10	98852697	98853007	chr10:98852697-98853007	311
10	98916850	98917091	chr10:98916850-98917091	242
10	99042713	99043073	chr10:99042713-99043073	361
10	99172102	99172558	chr10:99172102-99172558	457
10	99246738	99247164	chr10:99246738-99247164	427
10	99370961	99371295	chr10:99370961-99371295	335
10	99392350	99392849	chr10:99392350-99392849	500
10	99436044	99436446	chr10:99436044-99436446	403
10	99485166	99485564	chr10:99485166-99485564	399
10	99522865	99523211	chr10:99522865-99523211	347
10	99547907	99548347	chr10:99547907-99548347	441
10	99560442	99560998	chr10:99560442-99560998	557
10	99612188	99612691	chr10:99612188-99612691	504
10	99630474	99630791	chr10:99630474-99630791	318
10	99659058	99659455	chr10:99659058-99659455	398
10	99711152	99711565	chr10:99711152-99711565	414
10	99732630	99732990	chr10:99732630-99732990	361
10	99845754	99846294	chr10:99845754-99846294	541
10	99854799	99855239	chr10:99854799-99855239	441
10	99973223	99973485	chr10:99973223-99973485	263
10	100009467	100009808	chr10:100009467-100009808	342
10	100010004	100010433	chr10:100010004-100010433	430
10	100045977	100046472	chr10:100045977-100046472	496
10	100240871	100241103	chr10:100240871-100241103	233
10	100286591	100286941	chr10:100286591-100286941	351
10	100303716	100304119	chr10:100303716-100304119	404
10	100338407	100338852	chr10:100338407-100338852	446
10	100342347	100342748	chr10:100342347-100342748	402
10	100482454	100483010	chr10:100482454-100483010	557
10	100518662	100519173	chr10:100518662-100519173	512
10	100535508	100536010	chr10:100535508-100536010	503
10	100561926	100562444	chr10:100561926-100562444	519
10	100670962	100671487	chr10:100670962-100671487	526
10	100743561	100744012	chr10:100743561-100744012	452
10	100872242	100872651	chr10:100872242-100872651	410
10	100878428	100878829	chr10:100878428-100878829	402
10	100934275	100934614	chr10:100934275-100934614	340
10	100968992	100969513	chr10:100968992-100969513	522
10	100994239	100994596	chr10:100994239-100994596	358
10	100997642	100998111	chr10:100997642-100998111	470
10	100999005	100999517	chr10:100999005-100999517	513
10	101014244	101014678	chr10:101014244-101014678	435
10	101018945	101019336	chr10:101018945-101019336	392
10	101041121	101041553	chr10:101041121-101041553	433
10	101059870	101060386	chr10:101059870-101060386	517
10	101062609	101062957	chr10:101062609-101062957	349
10	101067755	101068286	chr10:101067755-101068286	532
10	101142172	101142670	chr10:101142172-101142670	499
10	101161620	101162190	chr10:101161620-101162190	571
10	101213577	101214009	chr10:101213577-101214009	433
10	101214650	101215206	chr10:101214650-101215206	557
10	101238743	101239081	chr10:101238743-101239081	339
10	101272169	101272644	chr10:101272169-101272644	476
10	101291549	101292035	chr10:101291549-101292035	487
10	101442212	101442575	chr10:101442212-101442575	364
10	101536852	101537164	chr10:101536852-101537164	313
10	101570136	101570685	chr10:101570136-101570685	550
10	101602662	101603242	chr10:101602662-101603242	581
10	101779819	101780289	chr10:101779819-101780289	471
10	101781052	101781500	chr10:101781052-101781500	449
10	101835888	101836331	chr10:101835888-101836331	444
10	101840621	101841086	chr10:101840621-101841086	466
10	101843533	101843837	chr10:101843533-101843837	305
10	101889486	101890032	chr10:101889486-101890032	547
10	102009786	102010262	chr10:102009786-102010262	477
10	102065100	102065415	chr10:102065100-102065415	316
10	102072763	102073317	chr10:102072763-102073317	555
10	102169285	102169762	chr10:102169285-102169762	478
10	102229696	102230159	chr10:102229696-102230159	464
10	102231727	102232091	chr10:102231727-102232091	365
10	102347246	102347613	chr10:102347246-102347613	368
10	102384098	102384398	chr10:102384098-102384398	301
10	102422629	102423129	chr10:102422629-102423129	501
10	102478926	102479380	chr10:102478926-102479380	455
10	102644782	102645270	chr10:102644782-102645270	489
10	102678691	102679152	chr10:102678691-102679152	462
10	102729132	102729668	chr10:102729132-102729668	537
10	102753104	102753527	chr10:102753104-102753527	424
10	102815289	102815715	chr10:102815289-102815715	427
10	102834779	102835373	chr10:102834779-102835373	595
10	102917314	102917906	chr10:102917314-102917906	593
10	103053975	103054258	chr10:103053975-103054258	284
10	103069547	103070005	chr10:103069547-103070005	459
10	103333880	103334319	chr10:103333880-103334319	440
10	103368524	103368802	chr10:103368524-103368802	279
10	103416825	103417229	chr10:103416825-103417229	405
10	103481926	103482322	chr10:103481926-103482322	397
10	103542748	103543199	chr10:103542748-103543199	452
10	103564771	103565208	chr10:103564771-103565208	438
10	103592710	103593149	chr10:103592710-103593149	440
10	103598692	103599186	chr10:103598692-103599186	495
10	103605632	103606112	chr10:103605632-103606112	481
10	103659701	103659933	chr10:103659701-103659933	233
10	103666195	103666478	chr10:103666195-103666478	284
10	103686094	103686638	chr10:103686094-103686638	545
10	103696592	103696883	chr10:103696592-103696883	292
10	103712811	103713322	chr10:103712811-103713322	512
10	103752671	103753107	chr10:103752671-103753107	437
10	103848031	103848319	chr10:103848031-103848319	289
10	103859168	103859650	chr10:103859168-103859650	483
10	103884685	103885097	chr10:103884685-103885097	413
10	103888226	103888721	chr10:103888226-103888721	496
10	104045416	104045835	chr10:104045416-104045835	420
10	104080890	104081122	chr10:104080890-104081122	233
10	104121581	104121985	chr10:104121581-104121985	405
10	104209541	104210003	chr10:104209541-104210003	463
10	104254681	104255040	chr10:104254681-104255040	360
10	104274608	104275084	chr10:104274608-104275084	477
10	104291293	104291869	chr10:104291293-104291869	577
10	104305435	104305985	chr10:104305435-104305985	551
10	104337946	104338195	chr10:104337946-104338195	250
10	104350161	104350572	chr10:104350161-104350572	412
10	104353523	104353935	chr10:104353523-104353935	413
10	104406799	104407033	chr10:104406799-104407033	235
10	104580653	104581226	chr10:104580653-104581226	574
10	104638867	104639156	chr10:104638867-104639156	290
10	104642712	104642999	chr10:104642712-104642999	288
10	104650101	104650446	chr10:104650101-104650446	346
10	104925255	104925668	chr10:104925255-104925668	414
10	104941684	104941945	chr10:104941684-104941945	262
10	105063864	105064134	chr10:105063864-105064134	271
10	105691849	105692188	chr10:105691849-105692188	340
10	105797236	105797599	chr10:105797236-105797599	364
10	105950297	105950755	chr10:105950297-105950755	459
10	105974779	105975207	chr10:105974779-105975207	429
10	106175826	106176180	chr10:106175826-106176180	355
10	106571621	106571853	chr10:106571621-106571853	233
10	106624755	106625249	chr10:106624755-106625249	495
10	106705536	106706013	chr10:106705536-106706013	478
10	106711284	106711728	chr10:106711284-106711728	445
10	106795560	106796008	chr10:106795560-106796008	449
10	106981178	106981471	chr10:106981178-106981471	294
10	107144528	107144933	chr10:107144528-107144933	406
10	107814778	107815212	chr10:107814778-107815212	435
10	108204373	108204712	chr10:108204373-108204712	340
10	108544489	108544866	chr10:108544489-108544866	378
10	108911724	108912187	chr10:108911724-108912187	464
10	109447730	109447978	chr10:109447730-109447978	249
10	109741758	109742070	chr10:109741758-109742070	313
10	109773797	109774216	chr10:109773797-109774216	420
10	109852388	109852888	chr10:109852388-109852888	501
10	109866541	109866795	chr10:109866541-109866795	255
10	109884095	109884647	chr10:109884095-109884647	553
10	109956666	109957025	chr10:109956666-109957025	360
10	109978308	109978776	chr10:109978308-109978776	469
10	110016029	110016416	chr10:110016029-110016416	388
10	110137003	110137500	chr10:110137003-110137500	498
10	110138158	110138609	chr10:110138158-110138609	452
10	110208974	110209415	chr10:110208974-110209415	442
10	110226046	110226398	chr10:110226046-110226398	353
10	110279337	110279803	chr10:110279337-110279803	467
10	110306146	110306551	chr10:110306146-110306551	406
10	110311321	110311757	chr10:110311321-110311757	437
10	110535825	110536174	chr10:110535825-110536174	350
10	110547115	110547623	chr10:110547115-110547623	509
10	110556984	110557375	chr10:110556984-110557375	392
10	110600558	110600934	chr10:110600558-110600934	377
10	110610251	110610724	chr10:110610251-110610724	474
10	110672025	110672521	chr10:110672025-110672521	497
10	110681092	110681414	chr10:110681092-110681414	323
10	110803834	110804250	chr10:110803834-110804250	417
10	110855456	110855823	chr10:110855456-110855823	368
10	110893551	110894047	chr10:110893551-110894047	497
10	111076065	111076612	chr10:111076065-111076612	548
10	111281469	111281855	chr10:111281469-111281855	387
10	111360331	111360638	chr10:111360331-111360638	308
10	111598457	111598895	chr10:111598457-111598895	439
10	111756429	111756805	chr10:111756429-111756805	377
10	111856685	111857055	chr10:111856685-111857055	371
10	112115766	112116163	chr10:112115766-112116163	398
10	112137362	112137797	chr10:112137362-112137797	436
10	112140139	112140607	chr10:112140139-112140607	469
10	112307810	112308285	chr10:112307810-112308285	476
10	112314840	112315362	chr10:112314840-112315362	523
10	112435094	112435401	chr10:112435094-112435401	308
10	112471865	112472307	chr10:112471865-112472307	443
10	112565398	112565862	chr10:112565398-112565862	465
10	112632094	112632326	chr10:112632094-112632326	233
10	112689334	112689623	chr10:112689334-112689623	290
10	112721037	112721481	chr10:112721037-112721481	445
10	113326502	113326822	chr10:113326502-113326822	321
10	113454409	113454907	chr10:113454409-113454907	499
10	113521159	113521652	chr10:113521159-113521652	494
10	113563387	113563906	chr10:113563387-113563906	520
10	113678921	113679513	chr10:113678921-113679513	593
10	113705008	113705494	chr10:113705008-113705494	487
10	113799521	113799983	chr10:113799521-113799983	463
10	113855048	113855429	chr10:113855048-113855429	382
10	114103256	114103749	chr10:114103256-114103749	494
10	114303870	114304360	chr10:114303870-114304360	491
10	114304518	114304917	chr10:114304518-114304917	400
10	114403701	114404098	chr10:114403701-114404098	398
10	114437686	114438202	chr10:114437686-114438202	517
10	114459062	114459375	chr10:114459062-114459375	314
10	114471227	114471791	chr10:114471227-114471791	565
10	114548793	114549093	chr10:114548793-114549093	301
10	114550609	114551108	chr10:114550609-114551108	500
10	114694797	114695039	chr10:114694797-114695039	243
10	114703655	114703999	chr10:114703655-114703999	345
10	114876983	114877448	chr10:114876983-114877448	466
10	115129768	115130196	chr10:115129768-115130196	429
10	115171413	115171732	chr10:115171413-115171732	320
10	115355179	115355483	chr10:115355179-115355483	305
10	115706507	115706830	chr10:115706507-115706830	324
10	115799410	115799850	chr10:115799410-115799850	441
10	115829571	115829875	chr10:115829571-115829875	305
10	115948460	115948857	chr10:115948460-115948857	398
10	116120796	116121029	chr10:116120796-116121029	234
10	116272823	116273237	chr10:116272823-116273237	415
10	116274026	116274272	chr10:116274026-116274272	247
10	116287871	116288360	chr10:116287871-116288360	490
10	116386183	116386655	chr10:116386183-116386655	473
10	116444462	116444926	chr10:116444462-116444926	465
10	116489995	116490560	chr10:116489995-116490560	566
10	116521412	116521933	chr10:116521412-116521933	522
10	116627378	116627809	chr10:116627378-116627809	432
10	116690730	116691099	chr10:116690730-116691099	370
10	116741837	116742253	chr10:116741837-116742253	417
10	116742961	116743207	chr10:116742961-116743207	247
10	116765530	116765987	chr10:116765530-116765987	458
10	116787985	116788496	chr10:116787985-116788496	512
10	116796820	116797348	chr10:116796820-116797348	529
10	116809650	116809882	chr10:116809650-116809882	233
10	117165838	117166120	chr10:117165838-117166120	283
10	117168074	117168629	chr10:117168074-117168629	556
10	117174822	117175310	chr10:117174822-117175310	489
10	117175916	117176392	chr10:117175916-117176392	477
10	117318935	117319319	chr10:117318935-117319319	385
10	117320154	117320441	chr10:117320154-117320441	288
10	117442743	117443335	chr10:117442743-117443335	593
10	117462415	117462776	chr10:117462415-117462776	362
10	117478303	117478704	chr10:117478303-117478704	402
10	117496472	117496935	chr10:117496472-117496935	464
10	117537502	117537958	chr10:117537502-117537958	457
10	118046369	118046678	chr10:118046369-118046678	310
10	118241232	118241778	chr10:118241232-118241778	547
10	118259362	118259730	chr10:118259362-118259730	369
10	118423691	118424269	chr10:118423691-118424269	579
10	118459576	118460044	chr10:118459576-118460044	469
10	118544079	118544377	chr10:118544079-118544377	299
10	118594371	118594688	chr10:118594371-118594688	318
10	118720977	118721448	chr10:118720977-118721448	472
10	118734518	118734778	chr10:118734518-118734778	261
10	118800928	118801306	chr10:118800928-118801306	379
10	118850487	118850851	chr10:118850487-118850851	365
10	119029309	119029546	chr10:119029309-119029546	238
10	119139539	119139771	chr10:119139539-119139771	233
10	119161770	119162102	chr10:119161770-119162102	333
10	119178749	119178981	chr10:119178749-119178981	233
10	119199259	119199823	chr10:119199259-119199823	565
10	119206609	119207083	chr10:119206609-119207083	475
10	119209461	119209902	chr10:119209461-119209902	442
10	119251879	119252298	chr10:119251879-119252298	420
10	119253508	119253740	chr10:119253508-119253740	233
10	119290495	119290748	chr10:119290495-119290748	254
10	119306660	119306972	chr10:119306660-119306972	313
10	119355968	119356309	chr10:119355968-119356309	342
10	119416873	119417343	chr10:119416873-119417343	471
10	119489661	119490219	chr10:119489661-119490219	559
10	119527237	119527580	chr10:119527237-119527580	344
10	119602526	119602955	chr10:119602526-119602955	430
10	119608155	119608751	chr10:119608155-119608751	597
10	119616915	119617211	chr10:119616915-119617211	297
10	119686427	119686913	chr10:119686427-119686913	487
10	119725914	119726388	chr10:119725914-119726388	475
10	119750558	119751043	chr10:119750558-119751043	486
10	119818335	119818598	chr10:119818335-119818598	264
10	119859382	119859863	chr10:119859382-119859863	482
10	119917820	119918151	chr10:119917820-119918151	332
10	119933224	119933471	chr10:119933224-119933471	248
10	120336922	120337332	chr10:120336922-120337332	411
10	120423301	120423775	chr10:120423301-120423775	475
10	120735767	120736202	chr10:120735767-120736202	436
10	120824846	120825106	chr10:120824846-120825106	261
10	121070285	121070596	chr10:121070285-121070596	312
10	121237753	121237985	chr10:121237753-121237985	233
10	121696881	121697233	chr10:121696881-121697233	353
10	121734528	121735018	chr10:121734528-121735018	491
10	121753788	121754133	chr10:121753788-121754133	346
10	121823857	121824334	chr10:121823857-121824334	478
10	121886976	121887441	chr10:121886976-121887441	466
10	121900482	121900947	chr10:121900482-121900947	466
10	122029843	122030192	chr10:122029843-122030192	350
10	122051611	122052058	chr10:122051611-122052058	448
10	122053917	122054423	chr10:122053917-122054423	507
10	122112564	122113053	chr10:122112564-122113053	490
10	122113199	122113635	chr10:122113199-122113635	437
10	122128382	122128733	chr10:122128382-122128733	352
10	122142690	122143229	chr10:122142690-122143229	540
10	122267964	122268523	chr10:122267964-122268523	560
10	122279618	122280035	chr10:122279618-122280035	418
10	122342531	122343077	chr10:122342531-122343077	547
10	122375965	122376263	chr10:122375965-122376263	299
10	122435144	122435682	chr10:122435144-122435682	539
10	122525833	122526099	chr10:122525833-122526099	267
10	122565655	122566172	chr10:122565655-122566172	518
10	122567132	122567399	chr10:122567132-122567399	268
10	122648598	122649127	chr10:122648598-122649127	530
10	122703728	122704295	chr10:122703728-122704295	568
10	122980124	122980623	chr10:122980124-122980623	500
10	123043292	123043764	chr10:123043292-123043764	473
10	123132895	123133389	chr10:123132895-123133389	495
10	123154329	123154617	chr10:123154329-123154617	289
10	123559291	123559805	chr10:123559291-123559805	515
10	123573180	123573557	chr10:123573180-123573557	378
10	123581952	123582520	chr10:123581952-123582520	569
10	123583601	123584049	chr10:123583601-123584049	449
10	123866526	123866893	chr10:123866526-123866893	368
10	123967608	123968162	chr10:123967608-123968162	555
10	123994541	123995032	chr10:123994541-123995032	492
10	123995773	123996167	chr10:123995773-123996167	395
10	124025700	124026077	chr10:124025700-124026077	378
10	124092730	124093130	chr10:124092730-124093130	401
10	124125629	124126011	chr10:124125629-124126011	383
10	124255948	124256224	chr10:124255948-124256224	277
10	124262376	124262624	chr10:124262376-124262624	249
10	124355047	124355371	chr10:124355047-124355371	325
10	124403415	124403901	chr10:124403415-124403901	487
